date,avg_sentiment_score,model_type
2017-07-27,0.009473684210526315,FinBERT+VADER
2017-07-28,0.03353159427966102,FinBERT+VADER
2017-07-29,0.03873447580645161,FinBERT+VADER
2017-07-30,-0.026818548387096772,FinBERT+VADER
2017-07-31,0.0067042534722222226,FinBERT+VADER
2017-08-01,0.0345961277173913,FinBERT+VADER
2017-08-02,0.037999517045454546,FinBERT+VADER
2017-08-03,0.00293440625,FinBERT+VADER
2017-08-04,0.017925778546712803,FinBERT+VADER
2017-08-05,0.05127932692307692,FinBERT+VADER
2017-08-06,-0.06758928571428571,FinBERT+VADER
2017-08-07,0.028019697867298576,FinBERT+VADER
2017-08-08,0.01159092987804878,FinBERT+VADER
2017-08-09,0.03565540140086207,FinBERT+VADER
2017-08-10,0.010772982788085937,FinBERT+VADER
2017-08-11,0.02049684785755646,FinBERT+VADER
2017-08-12,0.05076609513274336,FinBERT+VADER
2017-08-13,0.00609833984375,FinBERT+VADER
2017-08-14,0.022797307968413498,FinBERT+VADER
2017-08-15,0.024846176343154246,FinBERT+VADER
2017-08-16,0.00652282458563536,FinBERT+VADER
2017-08-17,0.005691138579387187,FinBERT+VADER
2017-08-18,0.011963401253918496,FinBERT+VADER
2017-08-19,0.04729933035714286,FinBERT+VADER
2017-08-20,0.0358590909090909,FinBERT+VADER
2017-08-21,-0.0011862953910614525,FinBERT+VADER
2017-08-22,-0.002878777985074627,FinBERT+VADER
2017-08-23,0.01253688492063492,FinBERT+VADER
2017-08-24,0.013778618421052631,FinBERT+VADER
2017-08-25,-0.02442445023148148,FinBERT+VADER
2017-08-26,-0.04308579545454545,FinBERT+VADER
2017-08-27,0.003937109375000001,FinBERT+VADER
2017-08-28,-0.013302742805755396,FinBERT+VADER
2017-08-29,0.03492257124352332,FinBERT+VADER
2017-08-30,0.017376762114537446,FinBERT+VADER
2017-08-31,0.03577315175097276,FinBERT+VADER
2017-09-01,0.044318464467005075,FinBERT+VADER
2017-09-02,0.00972625,FinBERT+VADER
2017-09-03,0.0565875,FinBERT+VADER
2017-09-04,-0.06268828125,FinBERT+VADER
2017-09-05,0.005192578125,FinBERT+VADER
2017-09-06,0.004408451704545455,FinBERT+VADER
2017-09-07,0.014780625,FinBERT+VADER
2017-09-08,0.01007638888888889,FinBERT+VADER
2017-09-09,0.01007638888888889,FinBERT+VADER
2017-09-10,0.5,FinBERT+VADER
2017-09-11,0.08113291666666668,FinBERT+VADER
2017-09-12,0.008614732142857143,FinBERT+VADER
2017-09-13,0.04566759259259259,FinBERT+VADER
2017-09-14,0.03724133064516129,FinBERT+VADER
2017-09-15,0.0344796875,FinBERT+VADER
2017-09-16,0.0,FinBERT+VADER
2017-09-17,0.0030833333333333333,FinBERT+VADER
2017-09-18,0.013519856194690266,FinBERT+VADER
2017-09-19,0.049785555555555555,FinBERT+VADER
2017-09-20,0.020191615853658536,FinBERT+VADER
2017-09-21,0.006683445945945945,FinBERT+VADER
2017-09-22,0.09149289772727273,FinBERT+VADER
2017-09-23,0.0013333333333333333,FinBERT+VADER
2017-09-24,-0.016459375,FinBERT+VADER
2017-09-25,0.004968644067796611,FinBERT+VADER
2017-09-26,0.016047151898734176,FinBERT+VADER
2017-09-27,-0.01854291666666667,FinBERT+VADER
2017-09-28,0.0099228125,FinBERT+VADER
2017-09-29,0.1976859375,FinBERT+VADER
2017-09-30,-0.04190625,FinBERT+VADER
2017-10-01,0.008852884615384617,FinBERT+VADER
2017-10-02,0.01083896233974359,FinBERT+VADER
2017-10-03,-0.006073343373493976,FinBERT+VADER
2017-10-04,0.010890234375,FinBERT+VADER
2017-10-05,-0.044100347222222225,FinBERT+VADER
2017-10-06,0.09635714285714285,FinBERT+VADER
2017-10-07,0.09635714285714285,FinBERT+VADER
2017-10-08,0.0,FinBERT+VADER
2017-10-09,0.06683338815789475,FinBERT+VADER
2017-10-10,0.05274255514705882,FinBERT+VADER
2017-10-11,0.022937622549019605,FinBERT+VADER
2017-10-12,0.03723860294117647,FinBERT+VADER
2017-10-13,0.0426509765625,FinBERT+VADER
2017-10-14,0.0143,FinBERT+VADER
2017-10-15,0.0143,FinBERT+VADER
2017-10-16,0.048798214285714285,FinBERT+VADER
2017-10-17,0.021289930555555555,FinBERT+VADER
2017-10-18,0.0092083984375,FinBERT+VADER
2017-10-19,0.03528821428571429,FinBERT+VADER
2017-10-20,0.1044153409090909,FinBERT+VADER
2017-10-21,0.1044153409090909,FinBERT+VADER
2017-10-22,0.1044153409090909,FinBERT+VADER
2017-10-23,0.010063194444444444,FinBERT+VADER
2017-10-24,0.06343125,FinBERT+VADER
2017-10-25,0.008467291666666666,FinBERT+VADER
2017-10-26,0.10256647727272727,FinBERT+VADER
2017-10-27,0.03652361111111111,FinBERT+VADER
2017-10-28,0.03652361111111111,FinBERT+VADER
2017-10-29,0.0137825,FinBERT+VADER
2017-10-30,-0.000710282258064516,FinBERT+VADER
2017-10-31,0.07926294642857143,FinBERT+VADER
2017-11-01,0.03063175,FinBERT+VADER
2017-11-02,-0.0007606481481481482,FinBERT+VADER
2017-11-03,0.017081250000000003,FinBERT+VADER
2017-11-04,0.0167125,FinBERT+VADER
2017-11-05,0.004214583333333333,FinBERT+VADER
2017-11-06,-0.019215482954545452,FinBERT+VADER
2017-11-07,-0.04402171052631579,FinBERT+VADER
2017-11-08,0.06048940972222223,FinBERT+VADER
2017-11-09,0.039664108187134506,FinBERT+VADER
2017-11-10,0.009034855769230769,FinBERT+VADER
2017-11-11,-0.00925,FinBERT+VADER
2017-11-12,-0.008515625,FinBERT+VADER
2017-11-13,0.0041045454545454545,FinBERT+VADER
2017-11-14,0.002523125,FinBERT+VADER
2017-11-15,0.02462596982758621,FinBERT+VADER
2017-11-16,0.05042834821428571,FinBERT+VADER
2017-11-17,0.0420570564516129,FinBERT+VADER
2017-11-18,0.019072916666666665,FinBERT+VADER
2017-11-19,0.0,FinBERT+VADER
2017-11-20,0.0882625,FinBERT+VADER
2017-11-21,0.06396282894736842,FinBERT+VADER
2017-11-22,0.05313263888888889,FinBERT+VADER
2017-11-23,0.015417187500000002,FinBERT+VADER
2017-11-24,0.006972916666666667,FinBERT+VADER
2017-11-25,0.12388203125,FinBERT+VADER
2017-11-26,0.197905,FinBERT+VADER
2017-11-27,-0.043782386363636364,FinBERT+VADER
2017-11-28,0.002049831081081081,FinBERT+VADER
2017-11-29,0.002063360091743119,FinBERT+VADER
2017-11-30,0.028919021739130437,FinBERT+VADER
2017-12-01,0.017706073633156967,FinBERT+VADER
2017-12-02,0.00099375,FinBERT+VADER
2017-12-03,0.1020181640625,FinBERT+VADER
