created_at,daily_finbert,nvda_close,nvda_return,vix_close,year,signal
2013-05-15,0.1957734146216723,0.3675000071525574,0.0173010209347181,12.8100004196167,2013,1
2013-05-16,0.3333774522748065,0.3657500147819519,-0.0047618839089682,13.06999969482422,2013,1
2013-05-17,0.333347226747378,0.371749997138977,0.0164045990827972,12.449999809265137,2013,1
2013-05-20,0.0370507659615668,0.3709999918937683,-0.0020174989938959,13.020000457763672,2013,0
2013-05-21,0.2070328410855623,0.3729999959468841,0.0053908466221435,13.369999885559082,2013,1
2013-05-22,0.2392843452983015,0.3600000143051147,-0.03485249807783,13.81999969482422,2013,1
2013-05-23,-0.0019851523054512,0.3657500147819519,0.0159722229120908,14.06999969482422,2013,0
2013-05-24,0.2177287171360035,0.3634999990463257,-0.0061517857681225,13.989999771118164,2013,1
2013-05-28,0.0001105005640056,0.3632499873638153,-0.0006877900499761,14.479999542236328,2013,0
2013-05-29,0.0003913996595201,0.3610000014305115,-0.0061940427021965,14.829999923706056,2013,0
2013-05-30,0.2500816924977619,0.3657500147819519,0.0131579316693015,14.529999732971191,2013,1
2013-05-31,0.1872816583535552,0.3617500066757202,-0.0109364537103747,16.299999237060547,2013,1
2013-06-03,0.1646136221708111,0.3612500131130218,-0.0013821521865142,16.280000686645508,2013,1
2013-06-04,0.1762001371732289,0.3617500066757202,0.0013840651752226,16.270000457763672,2013,1
2013-06-05,0.0003260293479646,0.3540000021457672,-0.0214236472340973,17.5,2013,0
2013-06-06,0.0021526096239388,0.356249988079071,0.0063558924284337,16.6299991607666,2013,0
2013-06-07,0.4656258681607141,0.3612500131130218,0.0140351584596853,15.140000343322754,2013,1
2013-06-10,6.660965169657737e-05,0.3610000014305115,-0.0006920738364986,15.4399995803833,2013,0
2013-06-11,0.3333082366455784,0.3542500138282776,-0.0186980265248923,17.06999969482422,2013,1
2013-06-12,0.9999789848745024,0.3512499928474426,-0.0084686545200509,18.59000015258789,2013,1
2013-06-13,-0.2303013085170277,0.359250009059906,0.0227758473320112,16.40999984741211,2013,-1
2013-06-14,0.9074277106265072,0.3587499856948852,-0.0013918534513869,17.149999618530273,2013,1
2013-06-17,0.0285199667822069,0.3622500002384186,0.0097561384894664,16.799999237060547,2013,0
2013-06-18,0.253628157978531,0.3600000143051147,-0.0062111412886763,16.610000610351562,2013,1
2013-06-19,0.1550644150984299,0.3709999918937683,0.0305554920876494,16.639999389648438,2013,1
2013-06-20,-0.0460204657474605,0.3610000014305115,-0.0269541527810065,20.489999771118164,2013,0
2013-06-21,0.544826476520484,0.3605000078678131,-0.0013850237138977,18.899999618530273,2013,1
2013-06-24,0.2496086237997588,0.3529999852180481,-0.0208045006548657,20.11000061035156,2013,1
2013-06-25,0.2014939808541384,0.3555000126361847,0.0070822309428493,18.469999313354492,2013,1
2013-06-26,-0.4827159096601766,0.3535000085830688,-0.0056258902447992,17.209999084472656,2013,-1
2013-06-28,0.0008677820005686,0.3510000109672546,0.0021413425637568,16.860000610351562,2013,0
2013-07-01,0.000106709197098,0.3524999916553497,0.0042734491203051,16.3700008392334,2013,0
2013-07-02,0.0447640974634851,0.3522500097751617,-0.000709168471222,16.440000534057617,2013,0
2013-07-03,0.0001859691483332,0.3532499969005584,0.0028388562033965,16.200000762939453,2013,0
2013-07-05,-0.3765425749688802,0.356000006198883,0.007784881309139,14.890000343322754,2013,-1
2013-07-08,-0.3331280136309828,0.3542500138282776,-0.0049157088205997,14.779999732971191,2013,-1
2013-07-09,4.6890600060578436e-06,0.356000006198883,0.004939992384739,14.350000381469728,2013,0
2013-07-10,0.0002879120580133,0.3607499897480011,0.013342650186541,14.210000038146973,2013,0
2013-07-11,0.0448292442006276,0.3657500147819519,0.0138600836480786,14.010000228881836,2013,0
2013-07-12,7.335635643812566e-06,0.3659999966621399,0.0006834774301704,13.84000015258789,2013,0
2013-07-15,5.1298606194905005e-05,0.3652499914169311,-0.0020491946777287,13.789999961853027,2013,0
2013-07-16,-0.0002015826788692,0.367249995470047,0.0054757127997653,14.420000076293944,2013,0
2013-07-17,0.0366347246975237,0.3652499914169311,-0.0054458926556447,13.779999732971191,2013,0
2013-07-18,0.7425557982387545,0.363750010728836,-0.0041067234040886,13.770000457763672,2013,1
2013-07-19,0.0064329948363592,0.356000006198883,-0.0213058537494598,12.539999961853027,2013,0
2013-07-22,-0.3219765991116219,0.3557499945163727,-0.0007022799948229,12.289999961853027,2013,-1
2013-07-23,0.0136870139775055,0.3552500009536743,-0.0014054633040208,12.65999984741211,2013,0
2013-07-24,5.011970730113141e-05,0.3552500009536743,0.0,13.18000030517578,2013,0
2013-07-25,-0.3321624484781675,0.3564999997615814,0.003518645473755,12.970000267028809,2013,-1
2013-07-26,0.435677456479425,0.3549999892711639,-0.0042076030614887,12.720000267028809,2013,1
2013-07-30,0.5043894456223079,0.3602499961853027,0.0169371407842304,13.390000343322754,2013,1
2013-07-31,0.2824057478309051,0.3610000014305115,0.0020819021600295,13.449999809265137,2013,1
2013-08-01,-0.226509045017039,0.3659999966621399,0.0138504022487957,12.9399995803833,2013,-1
2013-08-02,0.3986096120320667,0.3689999878406524,0.0081966972838032,11.979999542236328,2013,1
2013-08-05,-0.0385920938485888,0.3707500100135803,0.0047426076709888,11.84000015258789,2013,0
2013-08-06,0.3078362344838119,0.3652499914169311,-0.0148348440946711,12.720000267028809,2013,1
2013-08-07,0.0223801366246014,0.3650000095367431,-0.0006844131035246,12.979999542236328,2013,0
2013-08-08,0.2334387866605478,0.3675000071525574,0.0068493083575182,12.729999542236328,2013,1
2013-08-09,0.0521293643429393,0.3622500002384186,-0.0142857328216579,13.40999984741211,2013,1
2013-08-13,0.9999999948645636,0.3605000078678131,0.003479467714359,12.3100004196167,2013,1
2013-08-14,0.1331804803161181,0.3757500052452087,0.0423023496381931,13.039999961853027,2013,1
2013-08-15,0.1879049925399752,0.3782500028610229,0.0066533535087585,14.729999542236328,2013,1
2013-08-16,0.1389592192745893,0.3797500133514404,0.0039656589003875,14.369999885559082,2013,1
2013-08-19,0.3921904976516307,0.3737500011920929,-0.015799899798278,15.100000381469728,2013,1
2013-08-20,0.3999485840185256,0.3737500011920929,0.0,14.90999984741211,2013,1
2013-08-21,0.1589837691301114,0.3720000088214874,-0.0046822538194616,15.9399995803833,2013,1
2013-08-22,0.3333330330637007,0.3740000128746032,0.0053763548540008,14.760000228881836,2013,1
2013-08-23,0.9999971519520224,0.3740000128746032,0.0,13.979999542236328,2013,1
2013-08-26,0.2500017669056549,0.3747499883174896,0.0020052818638214,14.989999771118164,2013,1
2013-08-27,0.9999998757637196,0.3700000047683716,-0.0126750732413467,16.770000457763672,2013,1
2013-08-28,0.4999991458880437,0.3700000047683716,0.0,16.489999771118164,2013,1
2013-08-29,0.3328484453644539,0.3692499995231628,-0.0020270411771435,16.809999465942383,2013,1
2013-08-30,0.266079395780228,0.3687500059604645,-0.0013540787091238,17.010000228881836,2013,1
2013-09-03,0.998160979501178,0.3689999878406524,0.0006779169522637,16.610000610351562,2013,1
2013-09-04,0.9999999846178704,0.3725000023841858,0.0094851345768738,15.880000114440918,2013,1
2013-09-05,0.4075515690226616,0.3734999895095825,0.0026845291785135,15.770000457763672,2013,1
2013-09-06,0.4275480879887254,0.3720000088214874,-0.004016012664591,15.850000381469728,2013,1
2013-09-09,0.6631766166114348,0.3782500028610229,0.0168010588476481,15.630000114440918,2013,1
2013-09-10,0.3268337009256778,0.3862499892711639,0.0211499969587054,14.529999732971191,2013,1
2013-09-11,0.2919839238289941,0.3927499949932098,0.0168284942462033,13.81999969482422,2013,1
2013-09-12,0.3704119599251763,0.3925000131130218,-0.0006364911098021,14.289999961853027,2013,1
2013-09-13,-8.747561359994416e-05,0.395000010728836,0.0063694204644377,14.15999984741211,2013,0
2013-09-16,0.1398432618692216,0.395249992609024,0.0006328655022735,14.380000114440918,2013,1
2013-09-17,0.4907528635638668,0.3964999914169311,0.0031625523878089,14.529999732971191,2013,1
2013-09-18,0.1564554547342983,0.4000000059604645,0.0088272752063014,13.59000015258789,2013,1
2013-09-19,0.4533245170235317,0.398250013589859,-0.0043749808613213,13.15999984741211,2013,1
2013-09-20,-2.2609310690313578e-07,0.3947499990463257,-0.00878848568512,13.119999885559082,2013,0
2013-09-23,0.0015566224608984,0.3910000026226043,-0.0094996743072348,14.3100004196167,2013,0
2013-09-24,0.0218565933457739,0.3925000131130218,0.0038363439395301,14.079999923706056,2013,0
2013-09-25,0.6025355516455116,0.3930000066757202,0.0012738689069915,14.010000228881836,2013,1
2013-09-26,-4.233782919982332e-05,0.3917500078678131,-0.0031806584902643,14.0600004196167,2013,0
2013-09-27,0.0001750424635247,0.3894999921321869,-0.0057434988907145,15.460000038146973,2013,0
2013-10-01,0.0283154490898596,0.3887499868869781,-0.0006427035563748,15.539999961853027,2013,0
2013-10-02,-0.0001081820920489,0.3885000050067901,-0.0006430402279619,16.600000381469727,2013,0
2013-10-03,0.6074082944432735,0.3844999969005584,-0.0102960310287815,17.670000076293945,2013,1
2013-10-04,0.0866872041675757,0.3897500038146972,0.0136541143210895,16.739999771118164,2013,1
2013-10-07,-0.3133814707563639,0.3897500038146972,0.0,19.40999984741211,2013,-1
2013-10-08,5.269991743261926e-05,0.3865000009536743,-0.0083386858992003,20.34000015258789,2013,0
2013-10-09,0.0001003812194539,0.3804999887943268,-0.0155239641514689,19.600000381469727,2013,0
2013-10-10,-0.234722470951965,0.3847500085830688,0.0111695661337831,16.479999542236328,2013,-1
2013-10-11,-0.2509086047386972,0.3815000057220459,-0.0084470507823815,15.720000267028809,2013,-1
2013-10-14,0.999999862528675,0.387250006198883,0.0150720849032606,16.06999969482422,2013,1
2013-10-15,0.3283975909052022,0.3852500021457672,-0.0051646327207252,18.65999984741211,2013,1
2013-10-16,0.2692801324548952,0.3899999856948852,0.0123296132969799,14.710000038146973,2013,1
2013-10-17,0.0896583818830549,0.390749990940094,0.0019230904428688,13.479999542236328,2013,1
2013-10-18,0.0296240859139373,0.395249992609024,0.0115163193173812,13.039999961853027,2013,0
2013-10-21,-2.3807151592336595e-06,0.3962500095367431,0.002530087150965,13.15999984741211,2013,0
2013-10-22,0.0448539849592179,0.3942500054836273,-0.0050473287191942,13.329999923706056,2013,0
2013-10-23,0.0030883962172083,0.387499988079071,-0.0171211599509708,13.420000076293944,2013,0
2013-10-24,0.0084953871191828,0.3847500085830688,-0.0070967214983269,13.199999809265137,2013,0
2013-10-25,-0.0062941155606495,0.3810000121593475,-0.0097465791814574,13.09000015258789,2013,0
2013-10-28,0.0001743243339546,0.3802500069141388,-0.0019685176411359,13.3100004196167,2013,0
2013-10-29,0.5955153300451625,0.3807500004768371,0.0013149074388083,13.40999984741211,2013,1
2013-10-30,0.3333829301134958,0.3804999887943268,-0.0006566295001896,13.649999618530272,2013,1
2013-10-31,0.3333151091321677,0.3797500133514404,-0.001971026189154,13.75,2013,1
2013-11-01,0.4643013024902573,0.3815000057220459,0.0046082746782842,13.279999732971191,2013,1
2013-11-04,-0.001162216508059,0.3704999983310699,-0.0288335707103249,12.93000030517578,2013,0
2013-11-05,1.5819648069737013e-05,0.3700000047683716,-0.0013495102967625,13.270000457763672,2013,0
2013-11-06,0.2329484907190547,0.3725000023841858,0.0067567502259338,12.670000076293944,2013,1
2013-11-07,0.1835294716408083,0.363750010728836,-0.0234899103338133,13.90999984741211,2013,1
2013-11-08,0.0247084107386692,0.3889999985694885,0.0694157720849542,12.899999618530272,2013,0
2013-11-11,0.0098368772411439,0.3922500014305115,0.0083547631696003,12.529999732971191,2013,0
2013-11-12,-0.0009943030308932,0.3930000066757202,0.0019120592542345,12.81999969482422,2013,0
2013-11-13,0.1558523506549652,0.4037500023841858,0.02735367818285,12.520000457763672,2013,1
2013-11-14,0.163854864421193,0.4054999947547912,0.0043343464031493,12.369999885559082,2013,1
2013-11-15,0.1982700368361664,0.4042499959468841,-0.0030826111567843,12.1899995803833,2013,1
2013-11-18,-0.064280218928481,0.3944999873638153,-0.0241187598783547,13.100000381469728,2013,-1
2013-11-19,0.003329617296913,0.3860000073909759,-0.0215462110141985,13.390000343322754,2013,0
2013-11-20,0.0005844478146173,0.3802500069141388,-0.0148963740070942,13.399999618530272,2013,0
2013-11-21,-0.0050473157280066,0.3832499980926513,0.0078895230084503,12.65999984741211,2013,0
2013-11-22,0.0016985850379569,0.37950000166893,-0.0097847265293782,12.260000228881836,2013,0
2013-11-25,0.3230660324746471,0.3877499997615814,0.0217391253132288,12.789999961853027,2013,1
2013-11-26,-0.0008587594826962,0.3910000026226043,0.0083816966164314,12.8100004196167,2013,0
2013-11-27,-0.0008262027695309,0.3925000131130218,0.0038363439395301,12.979999542236328,2013,0
2013-11-29,0.0023640911622825,0.3899999856948852,-0.0063694963939191,13.699999809265137,2013,0
2013-12-02,0.031903409071674,0.3937500119209289,0.0096154522143432,14.229999542236328,2013,0
2013-12-03,0.2101724607113766,0.3935000002384186,-0.0006349502855647,14.550000190734863,2013,1
2013-12-04,-0.3522297752788291,0.3989999890327453,0.013977099850049,14.699999809265137,2013,-1
2013-12-05,0.4743306686659707,0.3925000131130218,-0.0162906669132516,15.079999923706056,2013,1
2013-12-06,-0.0003142377062203,0.3867500126361847,-0.0146496822541032,13.789999961853027,2013,0
2013-12-09,4.8952251290756976e-05,0.3802500069141388,-0.0168067369351593,13.489999771118164,2013,0
2013-12-10,0.0149693609202131,0.3889999985694885,0.0230111544937472,13.90999984741211,2013,0
2013-12-11,0.0002558044818385,0.3852500021457672,-0.0096400936696955,15.420000076293944,2013,0
2013-12-12,0.9999966092671996,0.3777500092983246,-0.0194678593268504,15.539999961853027,2013,1
2013-12-13,2.1617478523694444e-05,0.3754999935626983,-0.0059563618272457,15.760000228881836,2013,0
2013-12-18,0.3166599334429824,0.382999986410141,0.0138980198083074,13.800000190734863,2013,1
2013-12-19,0.5010599409153045,0.3844999969005584,0.0039164766152526,14.149999618530272,2013,1
2013-12-20,0.0896583818830549,0.3922500014305115,0.0201560587579339,13.789999961853027,2013,1
2013-12-23,0.0006230809367479,0.3944999873638153,0.0057361017848267,13.039999961853027,2013,0
2013-12-24,-2.528460754547268e-05,0.3955000042915344,0.0025348972363765,12.479999542236328,2013,0
2013-12-27,-2.2357804482453503e-05,0.3939999938011169,0.0057434228158661,12.460000038146973,2013,0
2013-12-30,0.0001462466766876,0.3992500007152557,0.0133248908546654,13.5600004196167,2013,0
2013-12-31,0.2499600410576175,0.4004999995231628,0.0031308673905265,13.720000267028809,2013,1
2014-01-02,0.0006039878467812,0.3964999914169311,-0.0099875358576632,14.229999542236328,2014,0
2014-01-03,3.132911641993512e-05,0.3917500078678131,-0.0119797822243159,13.760000228881836,2014,0
2014-01-06,0.027375813607321,0.3970000147819519,0.0134014213368192,13.550000190734863,2014,0
2014-01-07,0.0650648746671246,0.4034999907016754,0.0163727347045403,12.920000076293944,2014,1
2014-01-08,0.1596415549804178,0.4090000092983246,0.0136307775053099,12.869999885559082,2014,1
2014-01-09,0.2163835713308373,0.3937500119209289,-0.0372860563097746,12.890000343322754,2014,1
2014-01-10,-0.0840542601412153,0.3932499885559082,-0.0012699005711296,12.140000343322754,2014,-1
2014-01-13,0.0159209485855171,0.3840000033378601,-0.0235218957081623,13.279999732971191,2014,0
2014-01-14,0.1040134345558243,0.3959999978542328,0.0312499854480849,12.279999732971191,2014,1
2014-01-15,0.2036351523502572,0.4002499878406524,0.0107322980036581,12.279999732971191,2014,1
2014-01-16,0.1221935660085884,0.4014999866485595,0.0031230452114461,12.529999732971191,2014,1
2014-01-17,0.0839865638234886,0.3997499942779541,-0.0043586361863,12.4399995803833,2014,1
2014-01-21,-0.0010825114404075,0.4012500047683716,0.0037523715119167,12.869999885559082,2014,0
2014-01-22,0.999640360041667,0.4007500112056732,-0.0012460898610755,12.84000015258789,2014,1
2014-01-23,0.0692439466284717,0.3992500007152557,-0.0037430079812217,13.770000457763672,2014,1
2014-01-27,2.7754431357607245e-06,0.3865000009536743,-0.0064267291131303,17.420000076293945,2014,0
2014-01-28,0.1688001997839686,0.3902499973773956,0.0097024486790899,15.800000190734863,2014,1
2014-01-29,0.0230678394921141,0.3865000009536743,-0.0096092157563675,17.350000381469727,2014,0
2014-01-30,0.0267304912260612,0.3930000066757202,0.0168176085537059,17.290000915527344,2014,0
2014-01-31,0.2511470559568105,0.3925000131130218,-0.0012722482295298,18.40999984741211,2014,1
2014-02-03,0.2916985926107738,0.387250006198883,-0.013375813347112,21.440000534057617,2014,1
2014-02-04,0.3012386833118702,0.3894999921321869,0.0058101637115233,19.11000061035156,2014,1
2014-02-05,0.0012783731582146,0.3860000073909759,-0.0089858403386646,19.950000762939453,2014,0
2014-02-06,0.0013618446428722,0.3910000026226043,0.0129533552743277,17.229999542236328,2014,0
2014-02-07,0.1729385458343668,0.3967500030994415,0.0147058834738349,15.289999961853027,2014,1
2014-02-10,-0.1813603523057845,0.3980000019073486,0.0031505955844788,15.260000228881836,2014,-1
2014-02-11,0.0237777871986174,0.40625,0.0207286383244087,14.510000228881836,2014,0
2014-02-12,0.1787027205899286,0.4207499921321869,0.0356922883253831,14.300000190734863,2014,1
2014-02-13,0.2499135089316243,0.4339999854564667,0.0314913691551943,14.140000343322754,2014,1
2014-02-14,0.0763856743957638,0.4477500021457672,0.0316820671660593,13.56999969482422,2014,1
2014-02-18,0.0041487987627845,0.4474999904632568,-0.000558373380932,13.869999885559082,2014,0
2014-02-19,0.4999825575715668,0.4535000026226043,0.0134078486865134,15.5,2014,1
2014-02-20,0.1688624638770051,0.4695000052452087,0.0352811522162643,14.789999961853027,2014,1
2014-02-21,0.0795940124978782,0.4659999907016754,-0.0074547699774897,14.68000030517578,2014,1
2014-02-24,0.1763990076027097,0.4727500081062317,0.0144850161786322,14.229999542236328,2014,1
2014-02-25,-0.0291936880382995,0.4684999883174896,-0.0089899941107711,13.670000076293944,2014,0
2014-02-26,0.1690237664940241,0.4677500128746032,-0.0016008014121404,14.350000381469728,2014,1
2014-02-27,0.6366616173413853,0.4625000059604645,-0.0112239588875141,14.039999961853027,2014,1
2014-02-28,0.1201844575771896,0.4595000147819519,-0.0064864673294058,14.0,2014,1
2014-03-03,0.4587608445892783,0.4572499990463257,-0.0048966608558085,16.0,2014,1
2014-03-04,0.0048390284482593,0.4620000123977661,0.0103882194890048,14.100000381469728,2014,0
2014-03-05,0.0015931883511761,0.4659999907016754,0.008657961464437,13.890000343322754,2014,0
2014-03-06,0.185631941416716,0.4595000147819519,-0.0139484464579843,14.210000038146973,2014,1
2014-03-07,-0.3299892049471964,0.4589999914169311,-0.0010881900956153,14.109999656677246,2014,-1
2014-03-10,1.2809730009166742e-05,0.4522500038146972,-0.0147058556175495,14.199999809265137,2014,0
2014-03-11,0.1999330803800944,0.4567500054836273,0.0099502523625714,14.800000190734863,2014,1
2014-03-12,0.2413368097407063,0.4580000042915344,0.0027367242318554,14.470000267028809,2014,1
2014-03-13,-0.0010360709878416,0.4435000121593475,-0.0316593711710035,16.219999313354492,2014,0
2014-03-17,-0.0018100729794241,0.445499986410141,0.0,15.640000343322754,2014,0
2014-03-18,0.0873411425011711,0.4560000002384186,0.0235690553278962,14.520000457763672,2014,1
2014-03-19,0.3032564326468922,0.4639999866485595,0.0175438298376275,15.119999885559082,2014,1
2014-03-20,0.4999745873505219,0.4642499983310699,0.0005388182967767,14.520000457763672,2014,1
2014-03-21,-0.1016944822080176,0.4634999930858612,-0.0016155201893481,15.0,2014,-1
2014-03-24,9.19293984225078e-06,0.4612500071525574,-0.0048543386555931,15.09000015258789,2014,0
2014-03-25,0.1852583032036172,0.4612500071525574,0.0,14.020000457763672,2014,1
2014-03-26,0.2479653531512488,0.4507499933242798,-0.0227642572692789,14.93000030517578,2014,1
2014-03-27,0.299865394831022,0.4447500109672546,-0.0133111091422882,14.619999885559082,2014,1
2014-03-28,0.6655785602989303,0.4474999904632568,0.0061832027615276,14.40999984741211,2014,1
2014-03-31,-0.0008590818494363,0.4477500021457672,0.0005586853359518,13.880000114440918,2014,0
2014-04-01,0.4604579660256078,0.4662500023841858,0.0413176999436302,13.100000381469728,2014,1
2014-04-02,0.5550836133418299,0.4632500112056732,-0.0064342974009051,13.09000015258789,2014,1
2014-04-03,0.1466764068339753,0.4682500064373016,0.0107932975945648,13.369999885559082,2014,1
2014-04-04,0.1522046536566189,0.4537500143051147,-0.0309663468934269,13.960000038146973,2014,1
2014-04-07,0.0615175570456585,0.4552499949932098,0.0033057424590767,15.56999969482422,2014,1
2014-04-08,0.4904650829800583,0.4715000092983246,0.0356947050715665,14.890000343322754,2014,1
2014-04-09,0.4621997787199107,0.4709999859333038,-0.0010604949208059,13.81999969482422,2014,1
2014-04-10,0.0353499627615305,0.4595000147819519,-0.024416075360521,15.890000343322754,2014,0
2014-04-11,0.2620221641255215,0.453000009059906,-0.0141458226614646,17.030000686645508,2014,1
2014-04-14,-0.0013154876309802,0.4580000042915344,0.0110375168468643,16.110000610351562,2014,0
2014-04-15,0.3788837127652679,0.4612500071525574,0.0070960760492793,15.609999656677246,2014,1
2014-04-16,0.0001326803094343,0.4622499942779541,0.0021679937341789,14.18000030517578,2014,0
2014-04-17,0.0182990639846138,0.4639999866485595,0.0037858137204282,13.359999656677246,2014,0
2014-04-21,0.0185812563868239,0.4677500128746032,0.0080819533059255,13.25,2014,0
2014-04-22,0.1764665958195217,0.4717499911785126,0.0085515300776308,13.1899995803833,2014,1
2014-04-23,0.0022325980712063,0.4772500097751617,0.0116587571796431,13.270000457763672,2014,0
2014-04-24,0.1476880816838149,0.4814999997615814,0.0089051647970042,13.31999969482422,2014,1
2014-04-25,0.425138261979109,0.4682500064373016,-0.0275181585271873,14.0600004196167,2014,1
2014-04-28,-0.1584262391836546,0.4662500023841858,-0.0042712312346409,13.970000267028809,2014,-1
2014-04-29,0.2499698719718708,0.4672499895095825,0.0021447444939051,13.710000038146973,2014,1
2014-04-30,0.499506757632389,0.4617500007152557,-0.0117709768171413,13.40999984741211,2014,1
2014-05-01,0.5000092336524986,0.4642499983310699,0.0054141799933766,13.25,2014,1
2014-05-02,0.4999915214035901,0.460750013589859,-0.0075390086242175,12.90999984741211,2014,1
2014-05-05,-0.1151989264498449,0.4657500088214874,0.0108518612786829,13.289999961853027,2014,-1
2014-05-06,0.2088130970268678,0.4562500119209289,-0.0203972017619428,13.800000190734863,2014,1
2014-05-07,1.5109631817722402e-05,0.4567500054836273,0.0010958762731716,13.399999618530272,2014,0
2014-05-08,0.2053212026884902,0.4625000059604645,0.012588944516265,13.43000030517578,2014,1
2014-05-09,0.1067414305339641,0.4512499868869781,-0.0243243652508148,12.920000076293944,2014,1
2014-05-12,0.1427664085955158,0.4645000100135803,0.0293629329897817,12.229999542236328,2014,1
2014-05-13,1.1715748504078268e-05,0.4569999873638153,-0.0161464423855356,12.130000114440918,2014,0
2014-05-14,-8.336799510288984e-06,0.4524999856948852,-0.0098468310576728,12.170000076293944,2014,0
2014-05-15,-5.875936892607569e-07,0.449999988079071,-0.0055248567841943,13.170000076293944,2014,0
2014-05-16,-0.0001495711181291,0.4490000009536743,-0.0022221936708606,12.4399995803833,2014,0
2014-05-19,0.3570300106460608,0.4634999930858612,0.0322939690454098,12.420000076293944,2014,1
2014-05-20,0.3331940791478966,0.4560000002384186,-0.0161812145832185,12.960000038146973,2014,1
2014-05-21,0.3332487591380868,0.4560000002384186,0.0,11.90999984741211,2014,1
2014-05-22,0.666104237252578,0.4580000042915344,0.0043859737983995,12.029999732971191,2014,1
2014-05-23,-5.1839231218764326e-06,0.4622499942779541,0.0092794540318703,11.359999656677246,2014,0
2014-05-27,0.9960159759762064,0.4704999923706054,0.0178474812217965,11.510000228881836,2014,1
2014-05-28,-0.0007052504969189,0.4745000004768371,0.0085016114157148,11.68000030517578,2014,0
2014-05-29,-8.883810551196802e-05,0.4737499952316284,-0.0015806222222444,11.56999969482422,2014,0
2014-05-30,0.989532465852335,0.4749999940395355,0.0026385199377068,11.399999618530272,2014,1
2014-06-02,0.3441226161426129,0.4735000133514404,-0.0031578541198261,11.579999923706056,2014,1
2014-06-04,-0.0034168180001188,0.4720000028610229,0.0010604317133362,12.079999923706056,2014,0
2014-06-05,-8.09700179615902e-06,0.4740000069141388,0.0042372966970187,11.68000030517578,2014,0
2014-06-06,0.3334263992478957,0.4757499992847442,0.0036919669727397,10.729999542236328,2014,1
2014-06-09,0.3681340773930804,0.4762499928474426,0.0010509586199687,11.149999618530272,2014,1
2014-06-10,0.1847996276624997,0.4787499904632568,0.0052493389046937,10.989999771118164,2014,1
2014-06-11,0.4158427184930002,0.4850000143051147,0.0130548803474861,11.600000381469728,2014,1
2014-06-12,0.3087590740718515,0.4880000054836273,0.0061855486392321,12.5600004196167,2014,1
2014-06-13,0.8636488693963903,0.4884999990463257,0.0010245769612293,12.18000030517578,2014,1
2014-06-16,-1.107141653733379e-05,0.4869999885559082,-0.0030706458410355,12.649999618530272,2014,0
2014-06-17,-0.1829974520352704,0.4902499914169311,0.0066735173252467,12.0600004196167,2014,-1
2014-06-18,0.8291443623382347,0.4897499978542328,-0.001019874699545,10.609999656677246,2014,1
2014-06-19,-0.1095563242291262,0.4785000085830688,-0.022970881716088,10.619999885559082,2014,-1
2014-06-20,0.1388892626338993,0.47325000166893,-0.0109718010866605,10.850000381469728,2014,1
2014-06-23,-0.2090786074488259,0.4677500128746032,-0.0116217406760293,10.979999542236328,2014,-1
2014-06-24,-0.5004171331711404,0.4605000019073486,-0.0154997557834344,12.130000114440918,2014,-1
